name	contig	type	start	stop	strand	legend
-	IR3_k97_304951	MAG90	49874	49587	-	MAG90_gene2229
hilA	IR3_k97_304951	MAG90	52035	50977	-	MAG90_gene2231
-	IR3_k97_304951	MAG90	53661	54650	+	MAG90_gene2234
-	IR3_k97_304951	MAG90	54798	55385	+	MAG90_gene2235
-	IR3_k97_304951	MAG90	55437	56540	+	MAG90_gene2236
dptF	IR3_k97_304951	MAG90	56659	58266	+	MAG90_gene2237
dptG	IR3_k97_304951	MAG90	58269	59591	+	MAG90_gene2238
dptH	IR3_k97_304951	MAG90	59572	64644	+	MAG90_gene2239
dndE	IR3_k97_304951	MAG90	66668	66333	-	MAG90_gene2242
hsdR	IR3_k97_51427	MAG90	733	3888	+	MAG90_gene2244
-	IR3_k97_51427	MAG90	5400	5951	+	MAG90_gene2248
-	IR3_k97_51427	MAG90	7428	7078	-	MAG90_gene2250
cfa	IR3_k97_51427	MAG90	7608	8723	+	MAG90_gene2251
mucR	IR3_k97_51427	MAG90	11455	8744	-	MAG90_gene2252
yaeR	IR3_k97_51427	MAG90	11745	12200	+	MAG90_gene2254
-	IR3_k97_51427	MAG90	12204	12710	+	MAG90_gene2255
sbcC	IR3_k97_51427	MAG90	15896	12792	-	MAG90_gene2256
sbcD	IR3_k97_51427	MAG90	17063	15906	-	MAG90_gene2257
cydA	IR3_k97_51427	MAG90	17254	18657	+	MAG90_gene2258
cydB	IR3_k97_51427	MAG90	18654	19661	+	MAG90_gene2259
cydD	IR3_k97_51427	MAG90	19679	21397	+	MAG90_gene2260
cydC	IR3_k97_51427	MAG90	21388	22983	+	MAG90_gene2261
cry	IR3_k97_51427	MAG90	24395	23121	-	MAG90_gene2262
fecA	IR3_k97_51427	MAG90	24617	26707	+	MAG90_gene2263
greA	IR3_k97_51427	MAG90	27343	26960	-	MAG90_gene2264
-	IR3_k97_51427	MAG90	27714	29606	+	MAG90_gene2265
-	IR3_k97_51427	MAG90	30693	31640	+	MAG90_gene2268
mltC	IR3_k97_51427	MAG90	32284	33462	+	MAG90_gene2270
guaD	IR3_k97_51427	MAG90	33556	34836	+	MAG90_gene2271
linN	IR3_k97_51427	MAG90	35867	35268	-	MAG90_gene2273
mlaD	IR3_k97_51427	MAG90	36793	35864	-	MAG90_gene2274
mlaF	IR3_k97_51427	MAG90	37574	36795	-	MAG90_gene2275
mlaE	IR3_k97_51427	MAG90	38714	37575	-	MAG90_gene2276
pfkB	IR3_k97_51427	MAG90	39671	38718	-	MAG90_gene2277
-	IR3_k97_51427	MAG90	41876	39837	-	MAG90_gene2278
cspA	IR3_k97_51427	MAG90	42187	42396	+	MAG90_gene2279
prpE	IR3_k97_51427	MAG90	44445	42532	-	MAG90_gene2280
icd	IR3_k97_51427	MAG90	46839	44614	-	MAG90_gene2281
fieF	IR3_k97_51427	MAG90	46957	48135	+	MAG90_gene2282
oprM	IR3_k97_51427	MAG90	49635	48199	-	MAG90_gene2283
acrB	IR3_k97_51427	MAG90	52783	49646	-	MAG90_gene2284
acrA	IR3_k97_51427	MAG90	53974	52802	-	MAG90_gene2285
kstR2	IR3_k97_51427	MAG90	54690	53974	-	MAG90_gene2286
-	IR3_k97_51427	MAG90	56330	57694	+	MAG90_gene2288
hsdM	IR3_k97_177027	MAG90	369	94	-	MAG90_gene2289
-	IR3_k97_177027	MAG90	767	1030	+	MAG90_gene2290
phaG	IR3_k97_177027	MAG90	3495	3169	-	MAG90_gene2294
phaF	IR3_k97_177027	MAG90	3772	3503	-	MAG90_gene2295
phaE	IR3_k97_177027	MAG90	4275	3766	-	MAG90_gene2296
phaD	IR3_k97_177027	MAG90	5782	4262	-	MAG90_gene2297
phaC	IR3_k97_177027	MAG90	6123	5785	-	MAG90_gene2298
phaA	IR3_k97_177027	MAG90	8951	6123	-	MAG90_gene2299
bifA	IR3_k97_177027	MAG90	9324	11990	+	MAG90_gene2300
pepA	IR3_k97_177027	MAG90	12099	13652	+	MAG90_gene2301
ibpA	IR3_k97_177027	MAG90	14212	13766	-	MAG90_gene2302
yhfA	IR3_k97_177027	MAG90	14403	14816	+	MAG90_gene2303
-	IR3_k97_177027	MAG90	14831	15493	+	MAG90_gene2304
-	IR3_k97_177027	MAG90	15529	17586	+	MAG90_gene2305
deoB	IR3_k97_177027	MAG90	18797	17565	-	MAG90_gene2306
deoA	IR3_k97_177027	MAG90	20141	18807	-	MAG90_gene2307
deoC	IR3_k97_177027	MAG90	20979	20143	-	MAG90_gene2308
cdd	IR3_k97_177027	MAG90	21436	20990	-	MAG90_gene2309
glpK	IR3_k97_177027	MAG90	22952	21474	-	MAG90_gene2310
purK	IR3_k97_177027	MAG90	24068	22983	-	MAG90_gene2311
purE	IR3_k97_177027	MAG90	24602	24114	-	MAG90_gene2312
-	IR3_k97_177027	MAG90	24786	26987	+	MAG90_gene2313
dinB	IR3_k97_177027	MAG90	28035	26935	-	MAG90_gene2314
soxD	IR3_k97_177027	MAG90	28209	28646	+	MAG90_gene2315
amt	IR3_k97_177027	MAG90	28876	31530	+	MAG90_gene2316
rep	IR3_k97_177027	MAG90	33548	31527	-	MAG90_gene2317
ubiK	IR3_k97_177027	MAG90	33724	33975	+	MAG90_gene2318
baeS	IR3_k97_177027	MAG90	33982	35394	+	MAG90_gene2319
baeR	IR3_k97_177027	MAG90	35391	36059	+	MAG90_gene2320
-	IR3_k97_177027	MAG90	38903	37917	-	MAG90_gene2323
-	IR3_k97_177027	MAG90	40014	41276	+	MAG90_gene2326
-	IR3_k97_177027	MAG90	41269	41952	+	MAG90_gene2327
higB	IR3_k97_177027	MAG90	45258	45560	+	MAG90_gene2330
higA	IR3_k97_177027	MAG90	45570	45989	+	MAG90_gene2331
comM	IR3_k97_177027	MAG90	46161	47048	+	MAG90_gene2332
-	IR3_k97_177027	MAG90	47893	47393	-	MAG90_gene2333
-	IR3_k97_177027	MAG90	51646	50405	-	MAG90_gene2336
-	IR3_k97_142734	MAG90	585	130	-	MAG90_gene2338
copA	IR3_k97_142734	MAG90	713	3160	+	MAG90_gene2339
-	IR3_k97_142734	MAG90	3638	3201	-	MAG90_gene2340
-	IR3_k97_142734	MAG90	4356	3625	-	MAG90_gene2341
-	IR3_k97_142734	MAG90	4497	6128	+	MAG90_gene2342
ilvB	IR3_k97_142734	MAG90	6125	7855	+	MAG90_gene2343
sadC	IR3_k97_142734	MAG90	11005	7928	-	MAG90_gene2344
-	IR3_k97_142734	MAG90	12145	11132	-	MAG90_gene2345
mexT	IR3_k97_142734	MAG90	13197	12283	-	MAG90_gene2346
-	IR3_k97_142734	MAG90	13294	13878	+	MAG90_gene2347
rimI	IR3_k97_142734	MAG90	13933	14391	+	MAG90_gene2348
dgt	IR3_k97_142734	MAG90	14428	15711	+	MAG90_gene2349
rsuA	IR3_k97_142734	MAG90	16449	15763	-	MAG90_gene2350
phrB	IR3_k97_142734	MAG90	16564	18138	+	MAG90_gene2351
gdhA	IR3_k97_142734	MAG90	19440	18148	-	MAG90_gene2352
fadH	IR3_k97_142734	MAG90	21506	19488	-	MAG90_gene2353
yliI	IR3_k97_142734	MAG90	21710	22192	+	MAG90_gene2354
yliI	IR3_k97_142734	MAG90	22195	23361	+	MAG90_gene2355
zapE	IR3_k97_142734	MAG90	23510	24607	+	MAG90_gene2356
phnA	IR3_k97_142734	MAG90	25682	25347	-	MAG90_gene2358
tcaB	IR3_k97_142734	MAG90	25780	26973	+	MAG90_gene2359
dcp	IR3_k97_142734	MAG90	27076	29256	+	MAG90_gene2360
-	IR3_k97_142734	MAG90	29408	29875	+	MAG90_gene2361
tmcA	IR3_k97_142734	MAG90	29886	31868	+	MAG90_gene2362
-	IR3_k97_142734	MAG90	31935	34103	+	MAG90_gene2363
-	IR3_k97_142734	MAG90	34198	35400	+	MAG90_gene2364
nspC	IR3_k97_142734	MAG90	35461	36597	+	MAG90_gene2365
coaX	IR3_k97_142734	MAG90	37416	36673	-	MAG90_gene2366
birA	IR3_k97_142734	MAG90	38413	37394	-	MAG90_gene2367
murB	IR3_k97_142734	MAG90	39402	38410	-	MAG90_gene2368
-	IR3_k97_142734	MAG90	39994	39452	-	MAG90_gene2369
sqr	IR3_k97_142734	MAG90	41765	40431	-	MAG90_gene2371
cvaA	IR3_k97_2382	MAG90	1205	3	-	MAG90_gene2372
dnaJ	IR3_k97_2382	MAG90	2683	1538	-	MAG90_gene2373
dnaK	IR3_k97_2382	MAG90	4713	2791	-	MAG90_gene2374
-	IR3_k97_2382	MAG90	5425	4811	-	MAG90_gene2375
ppnK	IR3_k97_2382	MAG90	5663	6577	+	MAG90_gene2376
recN	IR3_k97_2382	MAG90	6667	8367	+	MAG90_gene2377
bamE	IR3_k97_2382	MAG90	8492	8839	+	MAG90_gene2378
ide	IR3_k97_2382	MAG90	8960	11728	+	MAG90_gene2379
fadJ	IR3_k97_2382	MAG90	13937	11805	-	MAG90_gene2380
fadA	IR3_k97_2382	MAG90	15265	13937	-	MAG90_gene2381
moxR	IR3_k97_2382	MAG90	15389	16348	+	MAG90_gene2382
moxR	IR3_k97_2382	MAG90	16348	17376	+	MAG90_gene2383
yfbK	IR3_k97_2382	MAG90	17855	18850	+	MAG90_gene2385
yfbK	IR3_k97_2382	MAG90	18843	20657	+	MAG90_gene2386
sohB	IR3_k97_2382	MAG90	23469	22459	-	MAG90_gene2388
sadA	IR3_k97_2382	MAG90	26066	23625	-	MAG90_gene2389
fabG	IR3_k97_2382	MAG90	26263	27015	+	MAG90_gene2390
-	IR3_k97_2382	MAG90	26999	27799	+	MAG90_gene2391
-	IR3_k97_2382	MAG90	28861	29889	+	MAG90_gene2393
iscS	IR3_k97_2382	MAG90	31679	29862	-	MAG90_gene2394
-	IR3_k97_2382	MAG90	32038	31805	-	MAG90_gene2395
apbE	IR3_k97_2382	MAG90	32937	32050	-	MAG90_gene2396
nqrF	IR3_k97_2382	MAG90	34173	32947	-	MAG90_gene2397
nqrE	IR3_k97_2382	MAG90	34824	34216	-	MAG90_gene2398
nqrD	IR3_k97_2382	MAG90	35462	34830	-	MAG90_gene2399
nqrC	IR3_k97_2382	MAG90	36223	35462	-	MAG90_gene2400
nqrB	IR3_k97_2382	MAG90	37418	36213	-	MAG90_gene2401
nqrA	IR3_k97_2382	MAG90	38761	37421	-	MAG90_gene2402
fabV	IR3_k97_2382	MAG90	40194	39016	-	MAG90_gene2403
bolA	IR3_k97_2382	MAG90	40634	40311	-	MAG90_gene2404
-	IR3_k97_2382	MAG90	41336	40761	-	MAG90_gene2405
-	IR3_k97_837	MAG90	427	921	+	MAG90_gene2406
-	IR3_k97_837	MAG90	2816	981	-	MAG90_gene2407
trmA	IR3_k97_837	MAG90	3078	4172	+	MAG90_gene2408
epmA	IR3_k97_837	MAG90	5811	4834	-	MAG90_gene2410
efp	IR3_k97_837	MAG90	6382	5816	-	MAG90_gene2411
epmB	IR3_k97_837	MAG90	6499	7488	+	MAG90_gene2412
groEL	IR3_k97_837	MAG90	9852	8221	-	MAG90_gene2414
groES	IR3_k97_837	MAG90	10198	9908	-	MAG90_gene2415
fxsA	IR3_k97_837	MAG90	10856	10320	-	MAG90_gene2416
cutA	IR3_k97_837	MAG90	11031	11381	+	MAG90_gene2417
dsbD	IR3_k97_837	MAG90	11411	13213	+	MAG90_gene2418
aroQ	IR3_k97_837	MAG90	13370	13822	+	MAG90_gene2419
accB	IR3_k97_837	MAG90	13863	14333	+	MAG90_gene2420
accC	IR3_k97_837	MAG90	14349	15692	+	MAG90_gene2421
prmA	IR3_k97_837	MAG90	15819	16709	+	MAG90_gene2422
dusB	IR3_k97_837	MAG90	16906	17886	+	MAG90_gene2423
fis	IR3_k97_837	MAG90	17897	18193	+	MAG90_gene2424
dsbC	IR3_k97_837	MAG90	18334	19155	+	MAG90_gene2425
purH	IR3_k97_837	MAG90	19298	20866	+	MAG90_gene2426
purD	IR3_k97_837	MAG90	20897	22180	+	MAG90_gene2427
-	IR3_k97_837	MAG90	22588	22220	-	MAG90_gene2428
-	IR3_k97_288621	MAG90	1537	56	-	MAG90_gene2430
czcA	IR3_k97_288621	MAG90	5686	2621	-	MAG90_gene2432
czcB	IR3_k97_288621	MAG90	6733	5690	-	MAG90_gene2433
-	IR3_k97_288621	MAG90	11380	10241	-	MAG90_gene2438
-	IR3_k97_288621	MAG90	12696	11371	-	MAG90_gene2439
-	IR3_k97_288621	MAG90	13351	12686	-	MAG90_gene2440
-	IR3_k97_288621	MAG90	13531	14847	+	MAG90_gene2441
-	IR3_k97_288621	MAG90	14924	15304	+	MAG90_gene2442
cysJ	IR3_k97_288621	MAG90	15359	15832	+	MAG90_gene2443
cysJ	IR3_k97_288621	MAG90	15852	18071	+	MAG90_gene2444
-	IR3_k97_288621	MAG90	18193	18513	+	MAG90_gene2445
-	IR3_k97_288621	MAG90	19450	18551	-	MAG90_gene2446
-	IR3_k97_288621	MAG90	22650	21007	-	MAG90_gene2449
glpQ	IR3_k97_118753	MAG90	1465	2214	+	MAG90_gene2451
secE	IR3_k97_118753	MAG90	2967	3485	+	MAG90_gene2453
nusG	IR3_k97_118753	MAG90	3498	4043	+	MAG90_gene2455
rplK	IR3_k97_118753	MAG90	4159	4587	+	MAG90_gene2456
rplA	IR3_k97_118753	MAG90	4593	5294	+	MAG90_gene2457
rplJ	IR3_k97_118753	MAG90	5547	6065	+	MAG90_gene2458
rplL	IR3_k97_118753	MAG90	6114	6488	+	MAG90_gene2459
rpoB	IR3_k97_118753	MAG90	6700	10728	+	MAG90_gene2460
rpoC	IR3_k97_118753	MAG90	10802	15025	+	MAG90_gene2461
rpsL	IR3_k97_118753	MAG90	15353	15727	+	MAG90_gene2462
rpsG	IR3_k97_118753	MAG90	15806	16276	+	MAG90_gene2463
fusA	IR3_k97_118753	MAG90	16319	18463	+	MAG90_gene2464
tuf	IR3_k97_118753	MAG90	18522	18749	+	MAG90_gene2465
-	IR3_k97_308022	MAG90	3	521	+	MAG90_gene2466
dnaC	IR3_k97_308022	MAG90	531	1277	+	MAG90_gene2467
hipA	IR3_k97_308022	MAG90	2838	1516	-	MAG90_gene2468
hipB	IR3_k97_308022	MAG90	3124	2825	-	MAG90_gene2469
hipA	IR3_k97_308022	MAG90	3490	3284	-	MAG90_gene2470
hipB	IR3_k97_308022	MAG90	3853	3563	-	MAG90_gene2471
fic	IR3_k97_308022	MAG90	4170	5291	+	MAG90_gene2472
-	IR3_k97_308022	MAG90	9686	11068	+	MAG90_gene2479
mipA	IR3_k97_308022	MAG90	11909	11082	-	MAG90_gene2480
-	IR3_k97_308022	MAG90	13501	12149	-	MAG90_gene2481
-	IR3_k97_115277	MAG90	1745	1515	-	MAG90_gene2483
-	IR3_k97_115277	MAG90	2044	2205	+	MAG90_gene2484
-	IR3_k97_115277	MAG90	2985	6005	+	MAG90_gene2485
-	IR3_k97_115277	MAG90	7712	7122	-	MAG90_gene2487
dnaC	IR3_k97_115277	MAG90	8548	7802	-	MAG90_gene2488
parM	IR3_k97_115277	MAG90	9689	8553	-	MAG90_gene2489
dndD	IR3_k97_59924	MAG90	2050	23	-	MAG90_gene2493
dndC	IR3_k97_59924	MAG90	3695	2040	-	MAG90_gene2494
dndB	IR3_k97_59924	MAG90	4777	3692	-	MAG90_gene2495
iscS	IR3_k97_59924	MAG90	4902	6026	+	MAG90_gene2496
-	IR3_k97_59924	MAG90	8737	8057	-	MAG90_gene2498
-	IR3_k97_68707	MAG90	2172	2426	+	MAG90_gene2501
-	IR3_k97_68707	MAG90	3853	4125	+	MAG90_gene2502
-	IR3_k97_72295	MAG90	223	1107	+	MAG90_gene2503
soxD	IR3_k97_316645	MAG90	2699	2202	-	MAG90_gene2510
-	IR3_k97_235271	MAG90	1019	1630	+	MAG90_gene2512
-	IR3_k97_236654	MAG90	3	521	+	MAG90_gene2513
dnaC	IR3_k97_236654	MAG90	531	1304	+	MAG90_gene2514
-	IR3_k97_236654	MAG90	1369	1265	-	MAG90_gene2515
-	IR3_k97_165982	MAG90	256	1260	+	MAG90_gene2516
tuf	IR3_k97_95779	MAG90	1181	129	-	MAG90_gene2517
parM	IR3_k97_43486	MAG90	988	2	-	MAG90_gene2518
